ID,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Fees,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Score1,Score2,Utility,Bad
A1825,38,350,449,341,0,20,20,120,0,0,6,6,0,491.1115033,700,0.9736,0
A1826,38,300,393,330,30,20,50,75,0,0,6,6,0,145.8569449,688,1.099233333,1
A1827,38,250,169,108,0,20,20,70,0,0,7,2,0,235.1371212,871,0.43188,0
A1828,38,250,243,236,0,20,20,20,1,0,8,4,0,943.8613818,756,0.94508,0
A1829,38,350,332,317,0,20,20,27,0,0,6,6,0,199.8390918,739,0.9046,0
A1830,38,350,324,285,0,20,20,50,0,0,6,5,0,417.0545728,749,0.813857143,0
A1831,38,450,206,231,0,20,20,30,45,0,6,4,0,342.5503373,,0.512355556,0
A1832,38,275,55,6,0,6,6,55,0,0,6,0,0,384.4739574,978,0.022,0
A1833,38,250,243,239,0,20,20,20,4,0,8,4,0,854.6709904,723,0.95528,0
A1834,38,400,390,377,0,20,20,50,25,0,6,6,0,820.9393087,726,0.9426,0
A1835,38,350,162,327,0,20,20,50,202,0,9,4,0,280.0024836,719,0.934028571,0
A1836,38,400,336,290,0,20,20,57,0,0,6,5,0,172.7918954,791,0.725975,0
A1837,38,250,252,243,0,20,20,20,0,0,6,4,0,547.6369167,727,0.9704,0
A1838,38,650,637,640,0,20,20,20,7,0,6,11,0,371.9506952,710,0.985230769,0
A1839,38,500,422,394,0,20,20,40,0,0,6,7,0,42.86054314,769,0.78836,0
A1840,38,475,417,332,0,20,20,330,233,0,9,2,0,164.7332449,794,0.698105263,0
A1841,38,250,237,236,0,20,20,30,17,0,8,4,0,917.9884105,712,0.94272,0
A1842,38,750,798,745,0,23,23,72,0,0,6,13,0,163.1159221,722,0.993706667,0
A1843,38,400,67,192,0,20,20,20,135,0,8,2,0,749.334485,867,0.479075,0
A1844,38,450,436,444,0,20,20,35,26,0,10,7,0,31.46532912,745,0.986577778,0
A1845,38,250,181,165,0,20,20,25,0,0,6,3,0,720.2593043,723,0.65848,0
A1846,38,300,360,309,9,20,29,81,15,0,9,6,0,800.1630039,,1.029266667,0
A1847,38,500,140,128,0,20,20,20,0,0,6,2,0,734.8771162,936,0.25618,0
A1848,38,400,109,88,0,20,20,30,0,0,7,2,0,733.3280717,931,0.2193,0
A1849,38,350,404,346,0,20,20,73,0,0,9,6,0,232.0423533,705,0.987171429,1
A1850,38,325,155,112,0,20,20,155,106,0,6,0,0,59.88691088,,0.344615385,0
A1851,38,250,231,130,0,20,20,110,0,0,6,3,0,632.0428788,854,0.51876,0
A1852,38,250,242,226,0,20,20,25,0,0,6,4,0,86.49303923,769,0.90576,0
A1853,38,400,12,6,0,6,6,12,0,0,6,0,0,748.0050462,0,0.015125,0
A1854,38,250,341,316,66,20,86,50,0,0,20,5,0,99.77295272,663,1.26452,1
A1855,38,450,461,413,0,20,20,65,0,0,10,7,0,550.1708407,729,0.917466667,0
A1856,37,250,185,171,0,20,20,100,78,0,6,2,0,352.7104103,765,0.68308,0
A1857,37,500,471,435,0,20,20,50,0,0,6,8,0,671.670936,743,0.86958,0
A1858,37,350,144,113,0,20,20,40,0,0,7,2,0,508.7704589,942,0.322742857,0
A1859,37,275,318,304,29,20,49,25,0,0,6,5,0,621.1373487,692,1.105527273,0
A1860,37,300,317,291,0,20,20,37,0,0,6,5,0,716.3713938,714,0.969933333,0
A1861,37,300,237,303,3,20,23,20,76,0,6,4,0,2.224503737,699,1.011566667,0
A1862,37,200,162,138,0,20,20,50,17,0,6,3,0,548.3336663,767,0.68805,0
A1863,37,250,250,241,0,20,20,20,0,0,6,4,0,148.781244,,0.96224,1
A1864,37,300,258,248,0,20,20,20,0,0,6,4,0,309.8419025,763,0.826466667,0
A1865,37,350,405,338,0,20,20,80,0,0,6,6,0,393.8196351,702,0.964571429,0
A1866,37,250,160,208,0,20,20,50,88,0,6,4,0,457.981881,761,0.83244,0
A1867,37,300,294,250,0,20,20,75,20,0,6,5,0,71.3415952,720,0.8333,0
A1868,37,500,532,510,10,20,30,55,18,0,6,8,0,973.3814817,716,1.02022,0
A1869,37,300,341,291,0,20,20,61,0,0,6,5,0,898.8545591,720,0.969233333,1
A1870,37,300,272,265,0,20,20,20,0,0,8,4,0,848.3313997,738,0.882266667,0
A1871,37,250,221,183,0,20,20,50,0,0,8,4,0,902.924525,775,0.73032,0
A1872,37,200,112,228,28,20,48,30,86,0,57,2,0,138.7771878,721,1.138,0
A1873,37,550,573,543,0,20,20,45,0,0,6,9,0,359.7871171,696,0.987709091,1
A1874,37,250,348,289,39,20,59,70,0,0,6,5,0,738.4195566,692,1.15756,0
A1875,37,250,306,227,0,20,20,90,0,0,6,5,0,832.9408335,726,0.90816,0
A1876,37,400,396,379,0,20,20,30,0,0,6,6,0,450.4871085,717,0.946625,0
A1877,37,250,277,222,0,20,20,65,-4,0,8,4,0,192.1231083,741,0.88772,0
A1878,37,400,380,354,0,20,20,150,112,0,6,6,0,268.8527125,739,0.884525,0
A1879,37,350,201,138,0,20,20,100,27,0,7,3,0,165.5336374,823,0.395371429,0
A1880,37,350,271,241,0,20,20,40,0,0,6,4,0,229.2811231,836,0.688942857,0
A1881,37,250,308,241,0,20,20,78,0,0,6,5,0,587.7784006,721,0.96272,0
A1882,37,275,333,314,39,20,59,30,0,0,6,5,0,621.4787554,691,1.142072727,0
A1883,37,250,305,286,36,20,56,30,0,0,6,5,0,743.9267628,688,1.14364,0
A1884,37,250,207,198,0,20,20,20,0,0,8,3,0,846.1271505,770,0.79076,0
A1885,37,250,333,222,0,20,20,123,0,0,8,4,0,359.583314,731,0.88676,0
A1886,37,250,264,242,0,20,20,34,0,0,8,4,0,257.4417513,722,0.9698,0
A1887,37,300,239,229,0,20,20,20,0,0,6,4,0,101.0940948,783,0.7648,0
A1888,37,250,284,243,0,20,20,54,0,0,8,5,0,747.9072345,722,0.971,1
A1889,37,350,54,41,0,20,20,20,0,0,6,1,0,952.563062,955,0.115914286,0
A1890,37,400,407,390,0,20,20,35,5,0,6,7,0,973.1753908,716,0.974425,0
A1891,37,425,424,432,7,20,27,60,55,0,6,7,0,64.5120444,698,1.017505882,0
A1892,37,350,311,303,0,20,20,20,0,0,6,5,0,912.5482184,744,0.864457143,0
A1893,37,400,369,280,0,20,20,100,0,0,6,5,0,493.304763,786,0.699025,0
A1894,37,650,626,596,0,20,20,50,0,0,11,10,0,681.8097173,730,0.917676923,0
A1895,37,250,54,41,0,20,20,20,0,0,6,1,0,993.8884782,948,0.16544,0
A1896,37,250,286,243,0,20,20,56,0,0,8,4,0,156.7554677,719,0.97152,0
A1897,37,450,184,358,0,20,20,50,214,0,6,4,0,257.9565011,770,0.796488889,0
A1898,37,250,200,190,0,20,20,20,0,0,6,3,0,42.73641156,790,0.75844,0
A1899,37,400,347,336,0,20,20,25,0,0,9,6,0,389.5795706,761,0.841225,0
A1900,37,250,165,151,0,20,20,100,28,0,55,3,0,652.9595902,998,0.60496,0
A1901,37,300,258,329,29,20,49,60,73,0,54,5,0,831.4003282,737,1.097566667,0
A1902,37,450,280,260,0,20,20,80,0,0,56,4,0,356.9236354,952,0.578866667,0
A1903,37,250,271,308,58,20,78,42,18,0,57,4,0,77.21217332,721,1.23024,0
A1904,37,400,375,414,14,20,34,25,0,0,58,6,0,561.642227,698,1.0344,0
A1905,37,250,290,252,2,20,22,80,0,0,54,4,16,794.583431,,1.009,0
A1906,37,325,292,351,26,20,46,25,25,0,54,5,0,788.2455712,733,1.078892308,0
A1907,37,350,296,338,0,20,20,20,0,0,57,5,0,278.8182812,744,0.9658,0
A1908,37,250,248,267,17,20,37,51,0,0,65,4,0,713.7968835,700,1.06608,0
A1909,37,200,181,168,0,20,20,75,4,0,56,2,0,432.7273322,763,0.84065,0
A1910,37,350,300,332,0,20,20,41,0,0,68,5,0,981.039167,732,0.947142857,0
A1911,37,400,444,326,0,20,20,151,0,0,57,6,29,502.2057752,724,0.816025,0
A1912,37,575,446,638,63,20,83,50,173,0,60,9,0,836.3048408,732,1.109130435,0
A1913,36,250,194,64,0,20,20,239,55,0,54,0,0,257.2861571,804,0.256,0
A1914,36,250,246,293,43,20,63,20,7,0,57,4,0,448.0563252,688,1.17344,0
A1915,36,300,303,357,57,20,77,43,38,0,54,5,0,822.2376719,673,1.191166667,1
A1916,36,400,236,307,0,20,20,60,71,0,57,4,0,496.2457855,802,0.76745,0
A1917,36,375,240,256,0,20,20,45,1,0,56,4,0,928.8363434,,0.683813333,0
A1918,36,300,287,326,26,20,46,20,0,0,54,5,0,374.4774009,698,1.086966667,0
A1919,36,350,303,94,0,20,20,303,40,0,54,0,0,233.5127226,790,0.268714286,0
A1920,36,275,396,257,0,20,20,120,0,0,6,4,29,411.9825381,702,0.935890909,0
A1921,36,350,77,325,0,20,20,100,292,0,57,0,0,447.1357446,719,0.9294,0
A1922,36,250,92,107,0,20,20,40,0,0,54,1,0,655.2591543,798,0.42952,0
A1923,36,325,223,261,0,20,20,20,0,0,54,4,0,896.8429602,764,0.802,0
A1924,36,275,226,299,24,20,44,25,17,0,77,4,0,12.50372564,714,1.086327273,0
A1925,36,350,317,332,0,20,20,47,0,0,57,5,0,216.1905349,719,0.949142857,0
A1926,36,300,304,350,50,20,70,24,11,0,54,5,0,983.2823857,709,1.165366667,0
A1927,36,300,312,170,0,20,20,300,200,0,56,3,0,765.1316457,768,0.567833333,1
A1928,36,350,344,384,34,20,54,20,0,0,54,6,0,60.44159634,696,1.096285714,0
A1929,36,300,279,332,32,20,52,25,0,0,74,4,0,204.2377174,705,1.108133333,0
A1930,36,300,216,197,0,20,20,30,0,0,8,3,0,209.9009793,797,0.656733333,0
A1931,36,250,250,238,0,20,20,70,0,0,54,4,0,48.10475431,728,0.95128,0
A1932,36,300,301,317,17,20,37,50,4,0,57,5,0,320.8564833,708,1.055633333,0
A1933,36,250,226,277,27,20,47,25,14,0,58,4,0,762.9687409,697,1.10856,1
A1934,36,750,686,728,0,22,22,30,0,0,60,12,0,603.9556714,708,0.970693333,0
A1935,36,250,6,54,0,20,20,6,0,0,54,0,0,150.6363995,940,0.216,0
A1936,36,325,-132,-188,0,0,0,132,22,0,54,0,0,256.1001802,961,-0.577815385,0
A1937,36,300,155,241,0,20,20,20,47,0,56,3,0,407.5457189,765,0.803133333,0
A1938,36,500,503,454,0,20,20,150,40,0,54,7,0,856.5664048,724,0.90858,0
A1939,36,250,183,200,0,20,20,40,0,0,54,3,0,322.0715803,772,0.80192,0
A1940,36,250,180,204,0,20,20,50,17,0,54,3,0,629.5672284,732,0.81652,0
A1941,36,325,116,147,0,20,20,25,0,0,54,2,0,783.4144567,863,0.450984615,0
A1942,36,250,237,272,22,20,42,50,28,0,54,4,0,213.1130499,690,1.08964,0
A1943,36,350,252,298,0,20,20,30,15,0,57,4,0,560.2605419,751,0.850285714,0
A1944,36,500,348,502,2,20,22,200,88,185,59,22,0,460.351436,700,1.0041,0
A1945,36,475,467,493,18,20,38,40,0,0,58,7,0,935.5759493,696,1.037873684,1
A1946,36,325,235,253,0,20,20,40,0,0,54,3,0,408.2996335,771,0.777415385,0
A1947,36,525,555,594,69,20,89,25,0,0,54,9,0,864.9793831,681,1.130495238,1
A1948,36,275,260,266,0,20,20,55,0,0,56,4,0,573.8065314,720,0.965563636,0
A1949,36,300,184,279,0,20,20,51,87,0,54,4,0,968.53915,730,0.9292,0
A1950,36,350,273,376,26,20,46,40,81,0,57,5,0,1.531720429,705,1.074514286,0
A1951,36,400,300,309,0,20,20,50,0,0,54,5,0,746.3641984,765,0.7713,0
A1952,36,400,383,406,6,20,26,40,0,0,58,6,0,942.3776531,702,1.015825,1
A1953,36,300,279,320,20,20,40,20,0,0,57,5,0,910.1526578,708,1.0671,0
A1954,36,300,261,350,50,20,70,20,39,0,65,5,0,602.5605449,664,1.167466667,0
A1955,36,250,116,133,0,20,20,40,0,0,55,2,0,1.821518495,841,0.53108,0
A1956,36,250,239,305,55,20,75,20,27,0,54,4,0,302.8785123,682,1.21896,1
A1957,36,250,200,240,0,20,20,50,30,0,56,4,0,17.97795355,730,0.95848,0
A1958,36,325,205,250,0,20,20,100,87,0,55,2,0,791.0838965,771,0.767876923,0
A1959,36,250,45,120,0,20,20,45,114,0,6,0,0,643.8358937,848,0.47864,0
A1960,36,400,259,192,0,20,20,150,25,0,54,4,0,49.79472331,850,0.478975,0
A1961,36,250,-2,110,0,20,20,20,78,0,55,0,0,243.6374666,878,0.44008,0
A1962,36,250,180,84,0,20,20,180,10,0,74,0,0,454.0577098,878,0.33496,0
A1963,36,250,123,190,0,20,20,25,34,0,56,2,0,990.6576945,783,0.76128,0
A1964,36,325,327,379,54,20,74,22,15,0,54,5,0,320.0757217,679,1.166461539,0
A1965,36,250,249,287,37,20,57,20,0,0,54,4,0,650.9116304,696,1.14668,0
A1966,36,200,62,62,0,20,20,56,0,0,55,1,0,208.1082011,922,0.31155,0
A1967,36,600,543,550,0,20,20,100,44,0,54,9,0,353.2946717,,0.915883333,0
A1968,36,250,213,217,0,20,20,30,0,0,56,3,25,7.971986298,746,0.86916,1
A1969,36,350,193,125,0,20,20,125,0,0,55,2,0,414.4548357,891,0.357228571,0
A1970,36,400,239,266,0,20,20,30,0,0,54,4,0,405.1984154,804,0.666,0
A1971,36,400,247,284,0,20,20,21,0,0,54,4,0,605.3367783,786,0.709375,1
A1972,36,750,102,194,0,20,20,200,286,0,6,0,0,315.813369,920,0.258813333,0
A1973,36,275,131,116,0,20,20,50,27,0,6,2,0,47.22774063,900,0.421236364,0
A1974,36,525,505,536,11,20,31,21,38,0,6,9,0,600.4651253,724,1.021447619,0
A1975,36,350,6,6,0,6,6,6,0,0,6,0,0,353.7838472,1000,0.017142857,0
A1976,36,275,296,32,0,20,20,272,0,0,37,0,29,130.8325751,984,0.117381818,0
A1977,36,325,299,293,0,20,20,20,0,0,9,5,0,712.8124486,773,0.901569231,0
A1978,36,250,223,231,0,20,20,21,19,0,6,4,0,169.0900809,711,0.92528,0
A1979,36,300,87,99,0,20,20,30,35,0,6,1,0,98.11429085,904,0.330033333,0
A1980,36,400,161,232,0,20,20,200,265,0,6,0,0,246.5527211,982,0.579675,0
A1981,36,250,163,102,0,20,20,100,31,0,6,2,0,944.9665622,697,0.40952,0
A1982,36,250,262,242,0,20,20,32,0,0,8,4,0,35.24744948,745,0.96876,0
A1983,36,250,13,27,0,20,20,100,0,0,26,59,-28,764.7300768,691,0.10696,1
A1984,36,400,363,354,0,20,20,30,6,0,9,6,0,871.3358221,733,0.885075,0
A1985,36,250,325,227,0,20,20,110,0,0,8,4,0,649.6239459,753,0.90816,1
A1986,35,450,362,367,0,20,20,42,35,0,6,6,0,974.7820808,763,0.816,0
A1987,35,350,308,219,0,20,20,100,0,0,6,4,0,827.9682086,861,0.624571429,0
A1988,35,350,48,139,0,20,20,228,313,0,6,0,0,907.220483,,0.398457143,0
A1989,35,250,182,149,0,20,20,182,143,0,6,0,0,566.9403147,729,0.59724,0
A1990,35,350,210,189,0,20,20,67,35,0,8,4,0,5.121271023,831,0.541371429,0
A1991,35,425,567,420,0,20,20,162,0,0,6,9,0,505.281202,711,0.988611765,0
A1992,35,300,260,256,0,20,20,50,35,0,6,5,0,258.4606906,714,0.853133333,0
A1993,35,300,243,288,0,20,20,25,57,0,9,5,0,782.8633338,716,0.960966667,0
A1994,35,250,19,19,0,19,19,19,13,0,6,0,0,548.4751638,847,0.0758,0
A1995,35,350,330,322,0,20,20,20,0,0,6,5,0,661.5468039,767,0.919314286,0
A1996,35,250,218,209,0,20,20,43,24,0,6,4,0,291.2471796,700,0.8356,1
A1997,35,200,166,6,0,6,6,363,197,0,6,0,0,350.8028108,,0.03025,0
A1998,35,425,371,384,0,20,20,45,45,0,6,6,0,852.3029035,713,0.903294118,0
A1999,35,300,242,229,0,20,20,25,0,0,8,4,0,257.0909686,722,0.763533333,1
A2000,35,350,301,292,0,20,20,20,0,0,6,5,0,972.4180568,777,0.834857143,0
A2001,35,400,299,276,0,20,20,50,17,0,6,5,0,54.36887625,776,0.69045,0
A2002,35,400,406,388,0,20,20,56,25,0,6,7,0,503.1905994,708,0.9689,0
A2003,35,250,28,6,0,6,6,28,0,0,6,0,0,866.8686822,996,0.024,1
A2004,35,200,149,185,0,20,20,145,174,0,6,2,0,291.547258,718,0.9263,0
A2005,35,300,289,280,0,20,20,20,0,0,6,5,0,413.2230968,727,0.933866667,0
A2006,35,250,117,106,0,20,20,20,0,0,7,2,0,659.0498768,863,0.42528,0
A2007,35,250,6,6,0,6,6,6,0,0,6,0,0,131.862176,985,0.02224,0
A2008,35,250,242,222,0,20,20,30,0,0,6,4,0,747.0036225,723,0.88892,0
A2009,35,300,275,263,0,20,20,25,0,0,8,4,0,845.5707071,715,0.875833333,0
A2010,35,250,192,183,0,20,20,20,0,0,8,3,0,897.0705212,793,0.73304,0
A2011,35,275,6,-38,0,0,0,50,0,0,6,0,0,100.541699,996,-0.138181818,0
A2012,35,250,60,77,0,20,20,20,30,0,7,1,0,970.6008868,970,0.30996,0
A2013,35,250,256,273,23,20,43,26,30,0,8,5,0,670.6802918,703,1.0924,0
A2014,35,350,231,211,0,20,20,30,0,0,6,4,0,356.0648455,822,0.601685714,0
A2015,35,400,384,376,0,20,20,20,0,0,6,6,0,813.8648377,706,0.93975,0
A2016,35,650,626,662,12,20,32,20,40,0,6,11,0,192.4479928,706,1.018769231,0
A2017,35,350,324,316,0,20,20,30,11,0,6,5,0,778.7807267,706,0.901657143,0
A2018,35,325,232,249,0,20,20,50,54,0,8,4,0,953.0894407,698,0.764738462,0
A2019,35,350,322,328,0,20,20,20,14,0,6,5,0,423.719399,727,0.9366,0
A2020,35,450,323,314,0,20,20,20,0,0,6,5,0,21.02333384,796,0.698866667,0
A2021,35,275,277,222,0,20,20,80,15,0,6,4,0,769.3210385,711,0.807709091,0
A2022,35,250,209,223,0,20,20,25,30,0,6,4,0,499.5939554,740,0.89316,0
A2023,35,250,223,208,0,20,20,50,23,0,8,4,0,362.6704442,706,0.83116,0
A2024,35,250,0,6,0,0,0,30,0,0,6,0,0,545.3123411,,0.024,0
A2025,35,250,303,265,15,20,35,50,0,0,8,4,0,338.2687652,700,1.06152,1
A2026,35,425,417,414,0,20,20,50,35,0,6,7,0,582.8696655,712,0.974047059,0
A2027,35,300,249,249,0,20,20,20,9,0,6,4,0,670.8077636,,0.8285,0
A2028,35,300,274,304,4,20,24,100,118,0,9,3,0,203.6972606,690,1.014333333,0
A2029,35,250,256,231,0,20,20,50,15,0,6,4,0,149.8649689,732,0.92444,0
A2030,35,200,134,92,0,20,20,50,0,0,6,2,0,918.6653827,868,0.4582,0
A2031,35,350,313,294,0,20,20,30,0,0,6,5,0,291.9321911,753,0.841114286,0
A2032,35,300,17,260,0,20,20,17,254,0,6,0,0,469.7053996,734,0.8674,0
A2033,35,250,255,254,4,20,24,30,19,0,6,4,0,608.5855944,709,1.01496,0
A2034,35,275,283,286,11,20,31,25,15,0,9,5,0,431.4230222,768,1.040072727,1
A2035,35,350,185,200,0,20,20,36,40,0,8,3,0,93.97502972,831,0.571314286,0
A2036,35,300,289,303,3,20,23,30,33,0,6,5,0,445.1916439,,1.009333333,0
A2037,35,300,292,296,0,20,20,30,21,0,9,5,0,166.3925416,711,0.986966667,0
A2038,35,300,346,308,8,20,28,50,0,0,6,5,0,596.2113811,688,1.025466667,0
A2039,35,300,129,189,0,20,20,30,82,0,6,2,0,564.0577756,808,0.629166667,0
A2040,35,350,224,133,0,20,20,100,0,0,6,3,0,105.409924,878,0.378742857,0
A2041,35,350,363,361,11,20,31,33,19,0,6,6,0,702.142568,703,1.031542857,0
A2042,35,400,125,182,0,20,20,136,175,0,19,0,0,182.9060941,848,0.45555,0
A2043,35,300,6,2,0,2,2,10,0,0,6,0,0,143.044651,994,0.006533333,0
A2044,35,250,259,238,0,20,20,40,0,0,15,4,0,900.7009053,709,0.95372,1
A2045,35,450,456,461,11,20,31,46,38,0,6,8,0,864.4481232,706,1.025377778,0
A2046,35,250,242,232,0,20,20,20,0,0,6,4,0,305.6970818,,0.92772,0
A2047,35,325,176,6,0,6,6,176,0,0,6,0,0,740.1804385,967,0.018461539,0
A2048,35,450,313,468,18,20,38,30,167,0,10,7,0,314.852953,,1.039044444,1
A2049,35,250,217,256,6,20,26,60,89,0,6,4,0,958.9453375,986,1.02368,0
A2050,35,350,6,6,0,6,6,6,0,0,6,0,0,607.5659945,993,0.017142857,0
A2051,35,250,239,334,84,20,104,30,115,0,6,5,0,580.7988149,718,1.33652,0
A2052,35,250,268,260,10,20,30,68,50,0,6,4,0,34.87424681,696,1.03916,0
A2053,35,250,136,168,0,20,20,30,53,0,6,3,0,778.1685932,808,0.6704,0
A2054,35,250,351,240,0,20,20,150,0,0,8,31,0,990.8137499,737,0.95944,0
A2055,35,350,286,280,0,20,20,20,0,0,8,5,0,565.4683246,788,0.798857143,0
A2056,35,250,97,172,0,20,20,50,113,0,10,2,0,256.1245445,854,0.68972,0
A2057,35,350,184,257,0,20,20,200,267,0,6,0,0,366.1051312,718,0.735685714,0
A2058,35,250,75,127,0,20,20,60,104,0,6,1,0,419.2493769,856,0.50632,0
A2059,35,250,12,6,0,6,6,12,0,0,6,0,0,588.5899466,982,0.02464,0
A2060,35,400,405,373,0,20,20,45,0,0,6,7,0,117.577287,721,0.931725,1
A2061,35,425,6,6,0,6,6,6,0,0,6,0,0,624.7839221,1000,0.014117647,0
A2062,35,650,574,488,0,20,20,100,0,0,6,8,0,293.3980923,829,0.751246154,0
A2063,35,300,254,294,0,20,20,45,75,0,6,5,0,476.8382517,724,0.9808,0
A2064,35,350,285,336,0,20,20,20,60,0,6,5,0,652.9236712,730,0.9602,0
A2065,34,325,243,212,0,20,20,40,0,0,6,4,0,480.2252777,810,0.653723077,0
A2066,34,300,250,240,0,20,20,20,0,0,6,4,0,243.3972997,784,0.799266667,0
A2067,34,300,96,94,0,20,20,50,41,0,6,1,0,905.5930968,925,0.3149,0
A2068,34,350,135,123,0,20,20,20,0,0,6,2,0,751.6777612,864,0.351714286,0
A2069,34,250,175,6,0,6,6,186,0,0,17,0,0,394.5633469,980,0.0242,0
A2070,34,250,284,223,0,20,20,74,0,0,8,5,0,585.8145251,742,0.89024,1
A2071,34,250,232,249,0,20,20,20,25,0,8,4,0,779.7049524,709,0.99404,0
A2072,34,400,129,406,6,20,26,20,286,0,6,6,0,800.2821152,,1.0162,0
A2073,34,350,-8,-2,0,0,0,0,0,0,6,0,0,957.019444,960,-0.005714286,0
A2074,34,350,404,450,100,20,120,375,324,104,10,11,29,134.316854,701,1.284514286,0
A2075,34,350,173,158,0,25,25,25,0,0,7,3,0,441.570579,870,0.450257143,0
A2076,34,250,110,99,0,20,20,31,0,0,18,2,0,237.3588246,882,0.39508,0
A2077,34,400,7,6,0,6,6,8,0,0,7,0,0,203.3801252,1000,0.015275,0
A2078,34,250,199,160,0,25,25,50,1,0,7,3,0,367.8331421,814,0.64012,0
A2079,34,250,163,157,0,20,20,163,149,0,7,0,0,52.13185081,929,0.6268,0
A2080,34,250,43,195,0,20,20,43,176,0,19,0,0,684.0678592,765,0.77948,0
A2081,34,450,316,275,0,20,20,150,97,0,6,6,0,320.2009239,807,0.610044444,0
A2082,34,300,123,249,0,20,20,90,207,0,6,3,0,316.6426916,774,0.8288,0
A2083,34,325,187,176,0,20,20,20,0,0,6,3,0,253.273066,843,0.542030769,0
A2084,34,300,302,296,0,20,20,30,14,0,6,5,0,13.48595156,710,0.9876,0
A2085,34,250,6,6,0,6,6,6,0,0,6,0,0,463.9137672,1000,0.022,0
A2086,34,375,442,388,13,20,33,70,0,0,9,6,0,396.9957066,684,1.03376,1
A2087,34,300,277,265,0,25,25,25,0,0,9,5,0,660.2946171,730,0.884733333,0
A2088,34,575,271,482,0,25,25,25,216,0,11,8,0,953.1663135,757,0.837426087,0
A2089,34,250,308,281,31,20,51,78,40,0,6,4,0,685.892409,697,1.12244,0
A2090,34,325,334,328,3,20,23,30,13,0,6,6,0,312.5597758,703,1.009569231,0
A2091,34,350,311,293,0,20,20,40,10,0,6,5,0,295.5966331,705,0.836,0
A2092,34,500,170,40,0,25,25,450,313,0,7,0,0,600.0992038,813,0.07996,0
A2093,34,250,219,199,0,20,20,50,20,0,8,3,0,604.1726542,749,0.79736,0
A2094,34,325,264,6,0,6,6,383,108,0,17,0,0,243.45862,799,0.018615385,0
A2095,34,250,67,55,0,20,20,20,0,0,6,1,0,999.3062375,937,0.21976,0
A2096,34,400,397,308,0,20,20,100,0,0,6,5,0,476.6576951,712,0.769825,0
A2097,34,350,334,354,4,25,29,25,32,0,7,5,0,30.36875473,692,1.010028571,0
A2098,34,250,0,7,0,7,7,7,0,0,7,0,0,400.1087769,,0.028,0
A2099,34,250,8,186,0,20,20,25,196,0,6,0,0,922.9308098,779,0.74268,0
A2100,34,250,67,203,0,20,20,100,228,0,6,2,0,636.5229944,738,0.811,0
A2101,34,250,206,236,0,20,20,20,41,0,6,4,0,849.5568485,,0.9458,1
A2102,34,250,190,204,0,20,20,25,28,0,8,3,0,8.822570993,744,0.81648,0
A2103,34,300,293,303,3,20,23,20,19,0,6,5,0,153.1081207,708,1.010633333,0
A2104,34,250,189,212,0,20,20,20,34,0,6,3,0,62.36366291,720,0.849,0
A2105,34,250,101,99,0,20,20,110,102,0,6,0,0,198.8534006,859,0.39512,0
A2106,34,250,240,237,0,20,20,20,6,0,6,4,0,356.3569744,721,0.9462,0
A2107,34,250,305,268,18,20,38,50,0,0,8,4,0,193.3737691,699,1.07228,0
A2108,34,350,352,338,0,25,25,30,0,0,10,6,0,980.5296491,708,0.965857143,1
A2109,34,250,233,235,0,20,20,20,10,0,8,4,0,757.5735826,731,0.93944,0
A2110,34,250,126,209,0,20,20,20,93,0,8,3,0,888.6767821,756,0.83692,0
A2111,34,350,418,342,0,20,20,250,165,0,6,4,0,77.30239623,706,0.978314286,1
A2112,34,350,343,331,0,25,25,25,0,0,7,6,0,30.35336748,713,0.945085714,0
A2113,34,300,283,283,0,25,25,25,14,0,7,5,0,816.198035,717,0.944466667,1
A2114,34,250,284,175,0,25,25,100,0,0,7,4,20,756.5792385,778,0.69996,0
A2115,34,425,328,320,0,20,20,20,0,0,6,5,0,464.9317227,775,0.752094118,0
A2116,34,300,279,268,0,25,25,25,0,0,9,5,0,81.07246803,710,0.891666667,0
A2117,34,400,401,392,0,20,20,40,18,0,6,7,0,475.2482385,705,0.9788,0
A2118,34,300,7,7,0,7,7,7,0,0,7,0,0,260.4321395,988,0.023333333,0
A2119,34,350,336,317,0,20,20,30,0,0,6,5,0,867.5356334,701,0.906542857,0
A2120,34,250,24,10,0,10,10,20,0,0,6,1,0,55.41462171,987,0.04168,0
A2121,34,375,258,243,0,20,20,25,0,0,6,4,0,601.8893837,804,0.648053333,0
A2122,34,450,411,400,0,25,25,25,0,0,7,7,0,953.9011502,742,0.8886,0
A2123,34,300,51,7,0,7,7,51,0,0,7,0,0,203.4356023,992,0.023533333,0
A2124,34,350,250,236,0,20,20,52,29,0,6,4,0,611.7461373,804,0.675285714,0
A2125,34,250,107,65,0,20,20,50,0,0,6,2,0,433.664394,916,0.25904,0
A2126,34,300,208,255,0,25,25,40,76,0,7,4,0,516.7328563,731,0.851533333,0
A2127,34,250,246,239,0,25,25,50,30,0,9,4,0,388.7058007,703,0.95604,0
A2128,34,250,91,73,0,10,10,51,32,0,0,0,0,715.9424958,0,0.29092,0
A2129,34,250,7,116,0,25,25,7,109,0,7,0,0,428.3702845,857,0.46208,0
